Lijst Overzicht Reserveringen 

Datum: 21.09.2015 tot 22.05.2016 
Opleiding : 51230411 MA ING WET: COMPUTERWET. 
Studiejaar: alle 

Afdrukdatum: 14.12.2015 
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|Event ID|Event Nr| Week|Datum |Dagnaam |Aanvang |Einde |Ects D| Objid D|Code |Teken|Objid SM|Objectomschrijving |Objid SC|S|Status Lok |Status Lok |Mnemonic|Lokaal Nr| Obj.-ID|Cap G|Lokaal |Code |Tekst gebouw |Straat en huisnummer |Plaats |Postcode|Lnd|S|Status Les |Status Les |Lesgever |Pers.nr.|Pers.nr.|Tekst Vak |Opmerking |Afhandeling |Reeksinfo |Alg. omsch|Reeksinfo Accent |Opm. Accen|Afh. Accen| 
|53310003| 20|201617|27.04.2016|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|MTM |02.20 |50075181| 60 | |334-10|Materiaalkunde |Kasteelpark Arenberg 44 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Guns | 56117| 56117| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310003| 20|201617|27.04.2016|Woensdag |14:00:00|16:00:00|H05N0a|50506605|H05N0A|P |50506610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|MTM |02.20 |50075181| 60 | |334-10|Materiaalkunde |Kasteelpark Arenberg 44 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|V. Belle | 100809| 100809| Capita Selecta Computer Science: Artificial Intelligence | | | | | | | | 
|53310947| 19|201617|27.04.2016|Woensdag |14:00:00|16:00:00|H01L1a|50270991|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |01.17 |50075309| 270 |AUD. B |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. Van Eycken | 19273| 10701| Digitale elektronica en processoren: hoorcollege | | | | | | | | 
|53312155| 10|201617|27.04.2016|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Steegmans | 13942| 13942| Capita selecta van de software engineering | Dubbele boeking met H4G7 oké | | | | | | | 
|53312155| 10|201617|27.04.2016|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Joosen | 15627| 15627| Capita selecta van de software engineering | Dubbele boeking met H4G7 oké | | | | | | | 
|53312155| 10|201617|27.04.2016|Woensdag |14:00:00|16:00:00|G0L15a|51971139|G0L15B|P |51971138|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.05 |50075354| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Jacobs | 22525| 22525| Capita selecta van de software engineering | Dubbele boeking met H4G7 oké | | | | | | | 
|53312565| 20|201617|27.04.2016|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53312565| 20|201617|27.04.2016|Woensdag |14:00:00|16:00:00|H05N2a|50506607|H05N2A|P |50506611|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.14 |50075319| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Capita selecta, mens machine communicatie en multimedia | | | | | | | | 
|53321104| 7|201617|27.04.2016|Woensdag |14:00:00|16:00:00|G0B16a|50545308|G0B16A|K |50545560|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.14 |50075282| 42 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Hubert | 37727| 37727| Robust Statistics | | | | | | | | 
|53321104| 7|201617|27.04.2016|Woensdag |14:00:00|16:00:00|G0B16a|50545308|G0B16A|K |50545560|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.14 |50075282| 42 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Rousseeuw | 51939| 51939| Robust Statistics | | | | | | | | 
|53311136| 60|201617|27.04.2016|Woensdag |16:00:00|18:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.05 |50075352| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53345354| 4|201617|27.04.2016|Woensdag |16:00:00|18:30:00|H00I0a|50380213|H02C6A|K |50290462|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.04 |50075297| 40 |ICTS PC-KLAS C |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Davis | 71880| 71880| Data Mining: Practical Sessions | | | Group A: a.o. MAI | | | | | 
|53535548| 4|201617|27.04.2016|Woensdag |16:00:00|18:00:00|H08V1a|51229422|H02C8B|K |51264450|MA ING WET: COMPUTERWET.|51230411| | | | | | | 0 | | | | | | | |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Text based Information Retrieval: Exercises 2 | | | 6stpt | | | | | 
|53311160| 60|201617|27.04.2016|Woensdag |17:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ILT |01.130 |50433680| 32 |Leslokaal 01.130 |117-04|Instituut Levende Talen |Dekenstraat 6 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53311018| 19|201617|27.04.2016|Woensdag |19:00:00|21:00:00|H04D8a|50447535|H04D8A|K |50447623|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.04 |50075353| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|G. Craps | 17510| 17510| Expressievaardigheid in de technische bedrijfsomgeving | | | | | | | | 
|53311160| 61|201617|27.04.2016|Woensdag |19:00:00|21:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ILT |01.130 |50433680| 32 |Leslokaal 01.130 |117-04|Instituut Levende Talen |Dekenstraat 6 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53326972| 3|201617|28.04.2016|Donderdag|08:00:00|10:00:00|H00G9a|50359561|H02C8B|K |51264450|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.124 |50849432| 50 |Computerleslokaal (ex. 00.140) |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Moens | 37861| 12108| Text Based Information Retrieval: Exercises 1 | | | Group A (4stpt): a.o. MAI | | | | | 
|53305663| 10|201617|28.04.2016|Donderdag|08:30:00|10:30:00|H04X2a|50449556|H04X2A|K |50449659|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|C300 |03.42 |50347425| 40 |PC-KLAS 1 |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|D. Cattrysse | 14059| 14059| Project Management | | | | | | | | 
|53305663| 10|201617|28.04.2016|Donderdag|08:30:00|10:30:00|H04X2a|50449556|H04X2A|K |50449659|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|C300 |03.42 |50347425| 40 |PC-KLAS 1 |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Duflou | 16263| 16263| Project Management | | | | | | | | 
|53313084| 20|201617|28.04.2016|Donderdag|13:30:00|16:00:00|G0K31a|50656608|G0K31A|P |50656616|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Holvoet | 11946| 11946| Gedistribueerde software architecturen: verdiepende studie | | | | | | | | 
|53313084| 20|201617|28.04.2016|Donderdag|13:30:00|16:00:00|G0K31a|50656608|G0K31A|P |50656616|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |01.03 |50075356| 50 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Joosen | 15627| 15627| Gedistribueerde software architecturen: verdiepende studie | | | | | | | | 
|53344721| 4|201617|28.04.2016|Donderdag|13:30:00|16:00:00|H00I0a|50380213|H02C6A|K |50290462|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200C |00.04 |50075297| 40 |ICTS PC-KLAS C |493-11|Kandidatuur Natuurkunde |Celestijnenlaan 200c |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Davis | 71880| 71880| Data Mining: Practical Sessions | | | Group B: a.o. Mcs | | | | | 
|53311136| 61|201617|28.04.2016|Donderdag|14:00:00|16:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.04 |50075355| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53312147| 20|201617|28.04.2016|Donderdag|14:00:00|16:00:00|G0Q63a|50307011|G0Q63B|K |50815640|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |03.143 |50849437| 24 |Labo Lerarenopleiding |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Demoen | 8846| 8846| Complexiteitstheorie: hoorcollege | | | | | | | | 
|53312147| 20|201617|28.04.2016|Donderdag|14:00:00|16:00:00|G0Q63a|50307011|G0Q63B|K |50815640|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |03.143 |50849437| 24 |Labo Lerarenopleiding |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Sneyers | 36326| 36326| Complexiteitstheorie: hoorcollege | | | | | | | | 
|53312412| 10|201617|28.04.2016|Donderdag|14:00:00|16:00:00|G0B36a|50545553|G0B36A|K |50545570|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.18 |50075322| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Computergrafiek 2 | | | | | | | | 
|53311136| 62|201617|28.04.2016|Donderdag|16:00:00|18:00:00|H04B4a|50447564|H04B4A|K |50447610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200S |00.05 |50075352| 40 | |490-17|Seminarielokalen |Celestijnenlaan 200s |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|A. Bertels | 7053| 7053| Frans in de bedrijfsomgeving | | | | | | | | 
|53311160| 62|201617|28.04.2016|Donderdag|17:00:00|19:00:00|H04B3a|50447565|H04B3A|K |50447609|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ILT |01.130 |50433680| 32 |Leslokaal 01.130 |117-04|Instituut Levende Talen |Dekenstraat 6 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|L. Baten | 5578| 5578| Engels in de bedrijfsomgeving | | | | | | | | 
|53306615| 10|201617|28.04.2016|Donderdag|18:00:00|21:30:00|D0I69a|50381899|D0I69A|K |50381922|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |00.10 |50074979| 167 |AUD.GASTON EYSKENS |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|G. Dedene | 4927| 4927| ICT service management | nazicht2 | | | | | | | 
|53311018| 20|201617|28.04.2016|Donderdag|19:00:00|21:00:00|H04D8a|50447535|H04D8A|K |50447623|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|G. Craps | 17510| 17510| Expressievaardigheid in de technische bedrijfsomgeving | | | | | | | | 
|53387857| 3|201617|29.04.2016|Vrijdag |08:00:00|13:00:00|H05D0a|50448235|H05D9A|K |50448438|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |01.57 |50075205| 32 |Tijdelijk PC-lokaal ESAT |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE | | | | | | | Cryptografie en netwerkbeveiliging: oefeningen en practica | | | 1 Meltim | | | | |
|53310965| 10|201617|29.04.2016|Vrijdag |08:30:00|10:30:00|H00Q8a|51998035|H02J6A|K |50305587|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200K |00.07 |50075344| 280 | |490-13|Auditoria K |Celestijnenlaan 200k |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Van der Bruggen| 40717| 7540| Milieuproblemen en -technieken | | | | | | | | 
|53310965| 10|201617|29.04.2016|Vrijdag |08:30:00|10:30:00|H00Q8a|51998035|H02J6A|K |50305587|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200K |00.07 |50075344| 280 | |490-13|Auditoria K |Celestijnenlaan 200k |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Van Gerven | 11040| 11040| Milieuproblemen en -technieken | | | | | | | | 
|53309541| 10|201617|29.04.2016|Vrijdag |10:30:00|12:30:00|H04H0a|50448140|H04H0B|K |51231292|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.225 |50721558| 125 |AUDITORIUM COMPUTERWETENSCHAPPEN |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Demoen | 8846| 8846| Fundamenten voor de computerwetenschappen | | | | | | | | 
|53310025| 10|201617|29.04.2016|Vrijdag |10:30:00|12:30:00|H02C3a|50286652|H02C3A|K |50290459|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |01.18 |50075322| 40 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Denecker | 34191| 9232| Knowledge Representation: Lecture | | | | | | | | 
|53310947| 20|201617|29.04.2016|Vrijdag |14:00:00|16:00:00|H01L1a|50270991|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200G |00.01 |50075288| 396 | |492-11|Kandidatuur Scheikunde |Celestijnenlaan 200g |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. Van Eycken | 19273| 10701| Digitale elektronica en processoren: hoorcollege | | | | | | | | 
|53313909| 10|201617|29.04.2016|Vrijdag |14:00:00|16:00:00|P00H0a|50449544|P00H0A|K |50449672|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |00.64 |50074966| 40 | |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|R. Krampe | 46921| 46921| Psychologie m.i.v. psychologie van de waarneming | | | | | | | | 
|53311167| 21|201618|02.05.2016|Maandag |10:30:00|12:30:00|H09J2a|51639269|H09J2A|K |51522346|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.24 |50075207| 114 |AUD.B |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. Van Gool | 11315| 11315| Pattern Recognition and Image Interpretation: Lecture | | | | | | | | 
|53311167| 21|201618|02.05.2016|Maandag |10:30:00|12:30:00|H09J2a|51639269|H09J2A|K |51522346|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.24 |50075207| 114 |AUD.B |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Tuytelaars | 58376| 18289| Pattern Recognition and Image Interpretation: Lecture | | | | | | | | 
|53312147| 21|201618|02.05.2016|Maandag |10:30:00|12:30:00|G0Q63a|50307011|G0Q63B|K |50815640|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |03.143 |50849437| 24 |Labo Lerarenopleiding |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Demoen | 8846| 8846| Complexiteitstheorie: hoorcollege | | | | | | | | 
|53312147| 21|201618|02.05.2016|Maandag |10:30:00|12:30:00|G0Q63a|50307011|G0Q63B|K |50815640|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |03.143 |50849437| 24 |Labo Lerarenopleiding |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Sneyers | 36326| 36326| Complexiteitstheorie: hoorcollege | | | | | | | | 
|53349327| 7|201618|02.05.2016|Maandag |10:30:00|13:00:00|H01L2a|50270992|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |01.57 |50075205| 32 |Tijdelijk PC-lokaal ESAT |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE | | | | | | | Digitale elektronica en processoren: oefeningenen en practica | | | 2Bwtkelt2 | | | | | 
|53363104| 5|201618|02.05.2016|Maandag |10:30:00|12:30:00|H0T38a|53340465|H09P4A|K |51628046|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|C300 |00.77 |50075270| 99 |AUD. E |391-11|Instituut voor Mechanica |Celestijnenlaan 300 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Duflou | 16263| 16263| Technology & Entrepreneurship: Case Studies | | | | | | | | 
|53309320| 10|201618|02.05.2016|Maandag |11:00:00|13:00:00|G0O01a|50270734|G0O00A|K |50285735|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.23 |50074950| 60 |ICTS PC-KLAS E1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE | | | | | | | Statistische modellen & data-analyse: oefeningen | | | alle studenten | | | | | 
|53309224| 11|201618|02.05.2016|Maandag |14:00:00|16:00:00|G0O00a|50270733|G0O00A|K |50285735|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200B |00.16 |50817846| 60 | |490-11|Instituut voor Wiskunde |Celestijnenlaan 200b |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Hubert | 37727| 37727|Statistische modellen & data-analyse | | | | | | | | 
|53313154| 11|201618|02.05.2016|Maandag |14:00:00|16:00:00|H05D9a|50448236|H05D9A|K |50448438|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.24 |50075207| 114 |AUD.B |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|B. Preneel | 3308| 3308| Cryptografie en netwerkbeveiliging: hoorcollege | | | | | | | | 
|53369368| 11|201618|02.05.2016|Maandag |14:00:00|16:00:00|G0K34a|50656985|G0K34A|K |50657000|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|P. Dutré | 16791| 16791| Geschiedenis van de informatica | | | | | | | | 
|53312466| 11|201618|02.05.2016|Maandag |16:00:00|19:00:00|H04I2a|50448138|H04I2A|K |50448401|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|E. Duval | 16838| 16838| Informatie visualisatie: hoorcollege | | | | | | | | 
|53349375| 7|201618|02.05.2016|Maandag |16:00:00|18:30:00|H01L2a|50270992|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.54 |50075206| 158 |AUD. A |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE | | | | | | | Digitale elektronica en processoren: oefeningenen en practica | | | 2Beltcws1 | | | | | 
|53349254| 6|201618|03.05.2016|Dinsdag |08:00:00|10:30:00|H01L2a|50270992|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |02.53 |51369246| 24 |COMPUTERLOKAAL |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE | | | | | | | Digitale elektronica en processoren: oefeningenen en practica | | |McwsBinfB | | | | | 
|53320946| 9|201618|03.05.2016|Dinsdag |09:00:00|11:30:00|G0B68a|50551141|G0B68A|K |50551168|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|VHI |01.24 |50074951| 60 |ICTS PC-KLAS F1 |108-01|Van Den Heuvelinstituut |Dekenstraat 2 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|P. Goos | 6560| 6560| Experimental Design | | opnamefaciliteit nodig | | | | | | 
|53323844| 10|201618|03.05.2016|Dinsdag |09:00:00|11:00:00|W0AG8a|50545255|W0AG8A|K |50545277|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|BETH |00.08 |50367004| 74 |WOLFSPOORT AUDITORIUM |125-03|Huis Bethlehem |Schapenstraat 34 |Leuven |3000 |BE |1|@08\QStatus@|Goedgekeurd|A. De Block | 2503| 2503| Philosophy of Science: Advanced Course | | | | | | | | 
|53305588| 11|201618|03.05.2016|Dinsdag |10:30:00|12:30:00|C00M0a|50449561|C00M0A|K |50449610|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|PW |01.01 |50075258| 70 | |391-21|Chemische Ingenieurstechnieken |Willem de Croylaan 46 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|M. Janssens | 15024| 15024| Recht van de intellectuele eigendom | | | | | | | | 
|53310047| 11|201618|03.05.2016|Dinsdag |10:30:00|12:00:00|H02C6a|50286655|H02C6A|K |50290462|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200L |00.07 |50075345| 280 | |490-14|Auditoria L |Celestijnenlaan 200l |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|J. Davis | 71880| 71880| Data Mining: Lecture | | | | | | | | 
|53311167| 22|201618|03.05.2016|Dinsdag |10:30:00|12:30:00|H09J2a|51639269|H09J2A|K |51522346|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.54 |50075206| 158 |AUD. A |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|L. Van Gool | 11315| 11315| Pattern Recognition and Image Interpretation: Lecture | | | | | | | | 
|53311167| 22|201618|03.05.2016|Dinsdag |10:30:00|12:30:00|H09J2a|51639269|H09J2A|K |51522346|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.54 |50075206| 158 |AUD. A |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Tuytelaars | 58376| 18289| Pattern Recognition and Image Interpretation: Lecture | | | | | | | | 
|53313084| 21|201618|03.05.2016|Dinsdag |10:30:00|12:30:00|G0K31a|50656608|G0K31A|P |50656616|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|T. Holvoet | 11946| 11946| Gedistribueerde software architecturen: verdiepende studie | | | | | | | | 
|53313084| 21|201618|03.05.2016|Dinsdag |10:30:00|12:30:00|G0K31a|50656608|G0K31A|P |50656616|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|200A |00.144 |50849433| 60 |Seminarielokaal |490-12|Computerwetenschappen |Celestijnenlaan 200a |Heverlee|3001 |BE |1|@08\QStatus@|Goedgekeurd|W. Joosen | 15627| 15627| Gedistribueerde software architecturen: verdiepende studie | | | | | | | | 
|53349329| 7|201618|03.05.2016|Dinsdag |10:30:00|13:00:00|H01L2a|50270992|H01L1A|K |50271086|MA ING WET: COMPUTERWET.|51230411|1|@08\QStatus@|Goedgekeurd|ELEC |00.60 |51159488| 30 |PC-lokaal |335-01|Elektrotechnisch Instituut |Kasteelpark Arenberg 10 |Heverlee|3001 |BE | | | | | | | Digitale elektronica en processoren: oefeningenen en practica | | | 2Beltwtk1 | | | | | 
